cg22501393	0.0327272947333152
cg18895155	0.0203587787352637
cg27126442	0.288142129383866
cg15264255	0.0930988103911161
cg18464559	0.0156677665455855
cg20379125	0.014876386857214
cg20226593	0.863919178752653
cg12790134	0.0153923672727197
cg07697569	0.0173869873482833
cg13613532	0.0288749296205003
cg13951948	0.0112277156162903
cg15759055	NA
cg06590533	0.01460683841592
cg01805282	0.313425138099542
cg01732037	0.869580546083702
cg07378350	0.270820956267252
cg14072120	0.064668173740989
cg18752854	0.285797601644696
cg26753137	0.0292933505061262
cg09495977	0.519808743433431
cg23043119	0.0501938728858681
cg03135598	0.0131485585026006
cg02200584	0.0357650921593612
cg25304860	0.0442869869985067
cg04688368	0.0438749451785189
cg20437604	0.380529291632179
cg21010050	0.0126423742561003
cg23680518	0.571095807500984
cg25141490	0.537101171425477
cg18986713	0.0147865310955801
cg00706536	NA
cg14920846	0.319746493203203
cg10187559	0.318721645608402
cg06950730	0.763888062047149
cg21746887	0.0368419222175481
cg00615377	0.217101479701414
cg20442709	0.0286425900805925
cg04836428	NA
cg00240312	0.0555168056196087
cg10523494	NA
cg09223071	0.0152034966048673
cg00426963	0.0232960890173358
cg03691812	0.019804938897906
cg09018810	0.520565178399815
cg19694491	0.0196260762070482
cg22721186	0.0109530588196269
cg08608800	0.0201818118327949
cg18809289	0.177266315846889
cg13507429	0.518821647100411
cg12515371	0.894174085890519
cg23013392	0.0229705924363345
cg27546237	0.226924956669409
cg08411435	0.497872540474526
cg02547138	0.0162699064237315
cg14298780	0.0171982085275826
cg15401952	0.0619850847957335
cg12914014	0.317165291840339
cg11498740	0.0259659112909674
cg18627852	0.0128858909521167
cg12149391	0.0205158161639633
cg16222568	0.873552475303413
cg21504918	0.665642983599848
cg21636577	0.806780886203601
cg05670275	0.0163598053740944
cg05376895	0.595965811519847
cg07483064	0.0126415788757605
cg18787975	0.0496165637292982
cg16220183	0.309138014715829
cg17533847	0.014179215197447
cg17225169	0.949013603139435
cg12646585	0.0370904223243301
cg02715140	0.0169849591298761
cg08876932	0.594636447173116
cg15082782	NA
cg11738011	0.0163683311017673
cg24743310	0.944617327161894
cg14681055	0.0334658400002962
cg03644378	0.0173933781017396
cg17380128	0.021053408529247
cg25608949	0.567685397850005
cg17991347	0.390548128490287
cg10175795	0.552889280217123
cg09242772	0.0134880631897279
cg18956481	0.619826454114409
cg15831452	0.0170919834787467
cg22190090	0.0150307391665712
cg20967028	0.944915464714595
cg04483623	0.0145794846713708
cg16306115	0.524151687164754
cg04422896	0.0232632666812428
cg06545845	0.0427518141447692
cg21026663	0.651798340105408
cg06912252	0.059419617683733
cg05647526	0.0264774709431835
cg01795122	0.295042412955861
cg18576883	NA
cg05056120	0.540541712662852
cg22161874	0.615967157438906
cg00307685	0.933173249625177
cg18259391	NA
cg01316516	0.0198173654921276
cg19280776	0.266417921752731
cg22730357	0.0141875745809526
cg09019938	0.0379738580111285
cg21890738	0.0228993814686753
cg07884474	0.0182773228082292
cg12584034	0.0534148131942822
cg25060573	0.0196743595841539
cg04450876	0.906222820904729
cg15843823	0.519595278451292
cg20420254	0.0125912339051641
cg06156376	0.178425013158571
cg10141715	0.549667079720355
cg18979223	0.817229221506828
cg24469803	0.0434776884560405
cg26287988	NA
cg12319004	0.662708110629796
cg13759328	NA
cg15629064	0.0198511901780421
cg06143901	NA
cg19517291	0.88774332643252
cg00243313	0.199478332653972
cg01966105	0.603811726046294
cg01969748	0.0123241951545547
cg23075286	0.814497103983445
cg03340878	0.665417753096305
cg19159162	0.0160690102389996
cg17843759	0.0147746252701212
cg14864603	0.881776767648501
cg13555884	NA
cg10575841	0.0124793685178269
cg19553721	NA
cg19848683	0.259326679001235
cg17115258	0.0187373809944223
cg22764341	0.196699586490922
cg03532957	0.0284438691200883
cg12234947	0.489408060759182
cg02479196	0.0199973825132923
cg26967875	0.116789822941545
cg25823578	0.0285515512527181
cg12643449	0.692514687071499
cg12867448	0.473888749401405
cg24441350	NA
cg12400041	NA
cg12478978	0.0543972582615355
cg27377450	NA
cg23460697	0.865502465173489
cg07761912	0.0208298387021767
cg23266266	0.0215007055654809
cg15222604	0.851442055467371
cg12680609	0.533147208587716
cg25922239	0.0205531246009372
cg07441272	0.0146831229107511
cg21255605	0.065547890179392
cg00230502	0.147239087569572
cg04249586	0.0413240673903528
cg05311623	0.0627462674534135
cg13379236	0.308693448415981
cg18653991	0.419229560146943
cg01261503	0.146635741167315
cg06836736	0.20890529164997
cg26443244	NA
cg10871523	0.0152736492231577
cg21302727	NA
cg18454685	0.536730919539373
cg23548920	0.0167438522108133
cg05380982	0.395663441706927
cg23865067	0.0374556285902443
cg02316718	0.012225853518321
cg19968631	NA
cg11646887	0.0222553324822169
cg11025793	0.0916296333188328
cg18015677	0.0178937704311759
cg01570885	0.544085245726442
cg13240598	0.018520634111345
cg04878842	0.0485876648687628
cg03815350	0.829747405383979
cg07281688	0.00996207102532464
cg11903151	NA
cg25089231	0.0461388334921387
cg25653103	0.0362595256952122
cg10348863	0.0156140165772597
cg26586164	0.059522379303318
cg12900467	0.0131972559315226
cg03029060	0.0207092050970489
cg02420102	0.0196517031189614
cg05719902	0.66604712786405
cg13350783	0.87708085278213
cg23352695	0.48956202012762
cg08624068	0.737340438066468
cg20317180	0.011029734484692
cg03804500	0.605490936511162
cg17092062	0.0141028317175818
cg19194595	0.594064671762531
cg01615704	0.280139450974433
cg15804118	0.0153903564019309
cg16723180	0.896651764971367
cg26815021	0.201909134937608
cg14683036	0.0357577400927234
cg10643489	0.204723254708408
cg22774472	0.352938763620746
cg08359956	0.594235172725889
cg19977912	0.0195307207367177
cg08368934	0.674217281999242
cg20588069	0.669240810435628
cg15687659	0.0165225782431182
cg23345864	0.0199537361882136
cg27508071	0.288491641389872
cg14723799	0.0155931517908451
cg27011042	0.0408284867887124
cg17667972	0.490867243589483
cg20792062	0.420807757654939
cg12567315	0.0212826416594181
cg05986149	0.0864732452034521
cg05879334	0.0497892824103812
cg13625205	0.0124125321688454
