cg22501393	0.0338167197662182
cg18895155	0.0172606357071152
cg27126442	0.139237809211014
cg15264255	0.0466324756698957
cg18464559	0.0201953217981853
cg20379125	0.327678163563147
cg20226593	NA
cg12790134	0.013652965881831
cg07697569	0.0837542900809317
cg13613532	0.0398198441127911
cg13951948	0.0171116079010248
cg15759055	NA
cg06590533	0.0148176286753468
cg01805282	0.635714582835681
cg01732037	0.812144930444272
cg07378350	0.139410116547692
cg14072120	0.599421316086963
cg18752854	0.177544523883993
cg26753137	0.0495565114142572
cg09495977	0.611892138068935
cg23043119	0.0270486682622642
cg03135598	0.00931999838714385
cg02200584	0.0358104372255049
cg25304860	0.0213984719404798
cg04688368	0.0463067564503173
cg20437604	0.158318376933606
cg21010050	0.0151378589837644
cg23680518	0.853783430711445
cg25141490	0.40878974178595
cg18986713	0.0137149713636429
cg00706536	NA
cg14920846	0.30514477195282
cg10187559	NA
cg06950730	0.743841667511886
cg21746887	0.0489344156845588
cg00615377	0.0846793281280152
cg20442709	0.0356766847051735
cg04836428	NA
cg00240312	0.0238736305704608
cg10523494	NA
cg09223071	0.0173870175059279
cg00426963	0.0261256337071543
cg03691812	0.0203940961358697
cg09018810	0.426773555901879
cg19694491	0.0291582445123123
cg22721186	0.00914797424155766
cg08608800	0.0194032397449317
cg18809289	0.176604490688053
cg13507429	0.517633648890036
cg12515371	0.459092947916518
cg23013392	0.0211605107412495
cg27546237	0.388881778640061
cg08411435	0.298430617615268
cg02547138	0.0112965910580001
cg14298780	0.0090262366142423
cg15401952	0.0479108066924317
cg12914014	0.568350490790987
cg11498740	0.0201336804897476
cg18627852	0.0130975992003399
cg12149391	0.0210734567922203
cg16222568	0.846883079634366
cg21504918	0.538201186336079
cg21636577	0.745908033293026
cg05670275	0.0147962345797065
cg05376895	0.616533639174713
cg07483064	0.0136680304624153
cg18787975	0.039011010877422
cg16220183	0.103441183687026
cg17533847	0.0122760320185802
cg17225169	0.922761976549138
cg12646585	0.0283865141130173
cg02715140	0.0149138521421364
cg08876932	0.613239581830401
cg15082782	NA
cg11738011	0.0157211149339488
cg24743310	0.832089034133677
cg14681055	0.0269107383219384
cg03644378	0.0141058404552842
cg17380128	0.0248319258975578
cg25608949	0.694476808313443
cg17991347	0.197740509432682
cg10175795	0.0631990883124445
cg09242772	0.0120657779162828
